[size=4][x=24][y=14][type=1] 	=> 0.000037
[size=4][x=24][y=21][type=0] 	=> 0.000037
[size=4][x=25][y=4][type=2] 	=> 0.000037
[size=4][x=26][y=30][type=0] 	=> 0.000037
[size=4][x=27][y=24][type=2] 	=> 0.000037
[size=4][x=27][y=33][type=0] 	=> 0.000037
[size=4][x=28][y=5][type=0] 	=> 0.000037
[size=4][x=28][y=25][type=1] 	=> 0.000037
[size=4][x=29][y=25][type=0] 	=> 0.000037
[size=4][x=29][y=28][type=1] 	=> 0.000037
[size=4][x=32][y=26][type=1] 	=> 0.000037
[size=4][x=32][y=29][type=1] 	=> 0.000037
[size=4][x=34][y=27][type=2] 	=> 0.000037
[size=4][x=35][y=18][type=0] 	=> 0.000037
[size=5][x=1][y=14][type=2] 	=> 0.000037
[size=5][x=3][y=33][type=2] 	=> 0.000037
[size=5][x=5][y=9][type=0] 	=> 0.000037
[size=5][x=5][y=19][type=0] 	=> 0.000037
[size=5][x=5][y=30][type=2] 	=> 0.000037
[size=5][x=7][y=13][type=0] 	=> 0.000037
[size=5][x=7][y=25][type=1] 	=> 0.000037
[size=5][x=8][y=29][type=0] 	=> 0.000037
[size=5][x=10][y=0][type=1] 	=> 0.000037
[size=5][x=10][y=2][type=1] 	=> 0.000037
[size=5][x=11][y=5][type=1] 	=> 0.000037
[size=5][x=11][y=17][type=1] 	=> 0.000037
[size=5][x=11][y=21][type=2] 	=> 0.000037
[size=5][x=12][y=12][type=2] 	=> 0.000037
[size=5][x=13][y=34][type=0] 	=> 0.000037
[size=5][x=14][y=30][type=1] 	=> 0.000037
[size=5][x=15][y=24][type=2] 	=> 0.000037
[size=5][x=15][y=25][type=0] 	=> 0.000037
[size=5][x=15][y=30][type=0] 	=> 0.000037
[size=5][x=16][y=33][type=1] 	=> 0.000037
[size=5][x=17][y=30][type=1] 	=> 0.000037
[size=5][x=18][y=7][type=0] 	=> 0.000037
[size=5][x=19][y=32][type=1] 	=> 0.000037
[size=5][x=20][y=29][type=0] 	=> 0.000037
[size=5][x=21][y=1][type=1] 	=> 0.000037
[size=5][x=22][y=30][type=1] 	=> 0.000037
[size=5][x=23][y=0][type=1] 	=> 0.000037
[size=5][x=23][y=7][type=1] 	=> 0.000037
[size=5][x=25][y=7][type=0] 	=> 0.000037
[size=5][x=26][y=7][type=0] 	=> 0.000037
[size=5][x=27][y=17][type=0] 	=> 0.000037
[size=5][x=27][y=29][type=2] 	=> 0.000037
[size=5][x=27][y=31][type=2] 	=> 0.000037
[size=5][x=27][y=33][type=1] 	=> 0.000037
[size=5][x=28][y=3][type=0] 	=> 0.000037
[size=5][x=28][y=24][type=2] 	=> 0.000037
[size=5][x=29][y=0][type=1] 	=> 0.000037
[size=5][x=29][y=10][type=0] 	=> 0.000037
[size=5][x=30][y=12][type=0] 	=> 0.000037
[size=5][x=30][y=21][type=2] 	=> 0.000037
[size=5][x=31][y=4][type=1] 	=> 0.000037
[size=5][x=32][y=1][type=1] 	=> 0.000037
[size=5][x=32][y=17][type=0] 	=> 0.000037
[size=5][x=32][y=27][type=2] 	=> 0.000037
[size=5][x=34][y=2][type=1] 	=> 0.000037
[size=8][x=0][y=7][type=1] 	=> 0.000037
[size=8][x=2][y=16][type=1] 	=> 0.000037
[size=8][x=4][y=13][type=1] 	=> 0.000037
[size=8][x=4][y=23][type=2] 	=> 0.000037
[size=8][x=6][y=11][type=1] 	=> 0.000037
[size=8][x=6][y=31][type=2] 	=> 0.000037
[size=8][x=7][y=11][type=1] 	=> 0.000037
[size=8][x=7][y=30][type=2] 	=> 0.000037
[size=8][x=9][y=3][type=0] 	=> 0.000037
[size=8][x=9][y=24][type=2] 	=> 0.000037
[size=8][x=9][y=27][type=2] 	=> 0.000037
[size=8][x=12][y=18][type=1] 	=> 0.000037
[size=8][x=15][y=21][type=1] 	=> 0.000037
[size=8][x=16][y=2][type=0] 	=> 0.000037
[size=8][x=16][y=9][type=2] 	=> 0.000037
[size=8][x=17][y=1][type=2] 	=> 0.000037
[size=8][x=17][y=5][type=2] 	=> 0.000037
[size=8][x=17][y=10][type=2] 	=> 0.000037
[size=8][x=18][y=31][type=1] 	=> 0.000037
[size=8][x=19][y=10][type=0] 	=> 0.000037
[size=8][x=20][y=28][type=1] 	=> 0.000037
[size=8][x=22][y=24][type=2] 	=> 0.000037
[size=8][x=22][y=31][type=2] 	=> 0.000037
[size=8][x=23][y=10][type=1] 	=> 0.000037
[size=8][x=24][y=1][type=1] 	=> 0.000037
[size=8][x=24][y=18][type=0] 	=> 0.000037
[size=8][x=25][y=6][type=1] 	=> 0.000037
[size=8][x=26][y=3][type=2] 	=> 0.000037
[size=8][x=27][y=0][type=2] 	=> 0.000037
[size=8][x=27][y=29][type=2] 	=> 0.000037
[size=8][x=27][y=30][type=1] 	=> 0.000037
[size=8][x=29][y=28][type=0] 	=> 0.000037
[size=8][x=29][y=31][type=2] 	=> 0.000037
[size=10][x=0][y=26][type=1] 	=> 0.000037
[size=10][x=1][y=18][type=1] 	=> 0.000037
[size=10][x=1][y=27][type=0] 	=> 0.000037
[size=10][x=2][y=10][type=1] 	=> 0.000037
[size=10][x=2][y=17][type=2] 	=> 0.000037
[size=10][x=3][y=4][type=1] 	=> 0.000037
[size=10][x=4][y=3][type=1] 	=> 0.000037
[size=10][x=4][y=9][type=1] 	=> 0.000037
[size=10][x=5][y=6][type=2] 	=> 0.000037
[size=10][x=6][y=0][type=2] 	=> 0.000037
[size=10][x=6][y=29][type=1] 	=> 0.000037
[size=10][x=7][y=10][type=2] 	=> 0.000037
[size=10][x=8][y=7][type=1] 	=> 0.000037
[size=10][x=9][y=12][type=1] 	=> 0.000037
[size=10][x=10][y=13][type=2] 	=> 0.000037
[size=10][x=13][y=28][type=1] 	=> 0.000037
[size=10][x=16][y=27][type=0] 	=> 0.000037
[size=10][x=16][y=28][type=1] 	=> 0.000037
[size=10][x=17][y=1][type=1] 	=> 0.000037
[size=10][x=18][y=8][type=1] 	=> 0.000037
[size=10][x=18][y=14][type=1] 	=> 0.000037
[size=10][x=19][y=3][type=1] 	=> 0.000037
[size=10][x=22][y=0][type=2] 	=> 0.000037
[size=10][x=22][y=9][type=2] 	=> 0.000037
[size=10][x=23][y=23][type=0] 	=> 0.000037
[size=10][x=23][y=26][type=1] 	=> 0.000037
[size=10][x=24][y=24][type=0] 	=> 0.000037
[size=10][x=25][y=4][type=0] 	=> 0.000037
[size=10][x=26][y=11][type=1] 	=> 0.000037
[size=10][x=27][y=4][type=1] 	=> 0.000037
[size=10][x=27][y=9][type=2] 	=> 0.000037
[size=20][x=2][y=1][type=0] 	=> 0.000037
[size=20][x=2][y=19][type=0] 	=> 0.000037
[size=20][x=5][y=1][type=2] 	=> 0.000037
[size=20][x=6][y=11][type=2] 	=> 0.000037
[size=20][x=10][y=18][type=1] 	=> 0.000037
[size=20][x=11][y=1][type=2] 	=> 0.000037
[size=20][x=12][y=4][type=1] 	=> 0.000037
[size=20][x=12][y=7][type=2] 	=> 0.000037
[size=20][x=15][y=4][type=1] 	=> 0.000037
[size=20][x=18][y=13][type=0] 	=> 0.000037
[size=4][x=3][y=1][type=2] 	=> 0.000037
[size=4][x=3][y=9][type=1] 	=> 0.000037
[size=4][x=3][y=17][type=0] 	=> 0.000037
[size=4][x=11][y=17][type=2] 	=> 0.000037
[size=4][x=16][y=21][type=0] 	=> 0.000037
[size=4][x=17][y=14][type=0] 	=> 0.000037
[size=4][x=25][y=4][type=0] 	=> 0.000037
[size=5][x=2][y=30][type=1] 	=> 0.000037
[size=5][x=7][y=30][type=2] 	=> 0.000037
[size=5][x=7][y=33][type=2] 	=> 0.000037
[size=5][x=8][y=16][type=1] 	=> 0.000037
[size=5][x=17][y=25][type=0] 	=> 0.000037
[size=5][x=28][y=11][type=2] 	=> 0.000037
[size=5][x=28][y=34][type=1] 	=> 0.000037
[size=5][x=32][y=11][type=1] 	=> 0.000037
[size=8][x=8][y=4][type=1] 	=> 0.000037
[size=10][x=0][y=19][type=1] 	=> 0.000037
[size=10][x=2][y=22][type=0] 	=> 0.000037
[size=10][x=3][y=8][type=0] 	=> 0.000037
[size=10][x=8][y=20][type=2] 	=> 0.000037
[size=10][x=14][y=26][type=0] 	=> 0.000037
[size=20][x=12][y=11][type=1] 	=> 0.000037
[size=20][x=13][y=5][type=0] 	=> 0.000037
[size=5][x=1][y=13][type=0] 	=> 0.000037
[size=20][x=0][y=6][type=2] 	=> 0.000037
[size=4][x=13][y=16][type=0] 	=> 0.000037
[size=20][x=18][y=2][type=2] 	=> 0.000036
[size=20][x=7][y=18][type=1] 	=> 0.000035
[size=4][x=34][y=5][type=1] 	=> 0.000035
[size=4][x=34][y=21][type=1] 	=> 0.000035
[size=5][x=0][y=18][type=0] 	=> 0.000035
[size=8][x=14][y=14][type=2] 	=> 0.000035
[size=4][x=3][y=21][type=2] 	=> 0.000034
[size=5][x=21][y=22][type=2] 	=> 0.000034
[size=4][x=27][y=13][type=1] 	=> 0.000034
[size=4][x=12][y=23][type=0] 	=> 0.000033
[size=5][x=6][y=18][type=0] 	=> 0.000033
[size=5][x=25][y=8][type=0] 	=> 0.000033
[size=10][x=18][y=29][type=2] 	=> 0.000033
[size=4][x=0][y=7][type=1] 	=> 0.000033
[size=4][x=0][y=8][type=1] 	=> 0.000033
[size=4][x=0][y=30][type=2] 	=> 0.000033
[size=4][x=1][y=6][type=2] 	=> 0.000033
[size=4][x=1][y=10][type=1] 	=> 0.000033
[size=4][x=1][y=17][type=0] 	=> 0.000033
[size=4][x=3][y=8][type=2] 	=> 0.000033
[size=4][x=4][y=13][type=0] 	=> 0.000033
[size=4][x=4][y=15][type=2] 	=> 0.000033
[size=4][x=5][y=13][type=1] 	=> 0.000033
[size=4][x=6][y=1][type=1] 	=> 0.000033
[size=4][x=9][y=3][type=0] 	=> 0.000033
[size=4][x=10][y=20][type=2] 	=> 0.000033
[size=4][x=11][y=10][type=1] 	=> 0.000033
[size=4][x=11][y=30][type=0] 	=> 0.000033
[size=4][x=12][y=5][type=2] 	=> 0.000033
[size=4][x=12][y=6][type=2] 	=> 0.000033
[size=4][x=13][y=7][type=2] 	=> 0.000033
[size=4][x=16][y=2][type=1] 	=> 0.000033
[size=4][x=16][y=12][type=1] 	=> 0.000033
[size=4][x=16][y=13][type=1] 	=> 0.000033
[size=4][x=16][y=35][type=2] 	=> 0.000033
[size=4][x=19][y=2][type=1] 	=> 0.000033
[size=4][x=19][y=12][type=0] 	=> 0.000033
[size=4][x=19][y=33][type=1] 	=> 0.000033
[size=4][x=20][y=20][type=1] 	=> 0.000033
[size=4][x=23][y=5][type=2] 	=> 0.000033
[size=4][x=23][y=34][type=2] 	=> 0.000033
[size=4][x=25][y=26][type=0] 	=> 0.000033
[size=4][x=25][y=30][type=1] 	=> 0.000033
[size=4][x=26][y=32][type=1] 	=> 0.000033
[size=4][x=26][y=35][type=1] 	=> 0.000033
[size=4][x=27][y=17][type=0] 	=> 0.000033
[size=4][x=27][y=23][type=2] 	=> 0.000033
[size=4][x=28][y=3][type=0] 	=> 0.000033
[size=4][x=28][y=13][type=2] 	=> 0.000033
[size=4][x=28][y=15][type=0] 	=> 0.000033
[size=4][x=28][y=24][type=1] 	=> 0.000033
[size=4][x=29][y=28][type=0] 	=> 0.000033
[size=4][x=31][y=29][type=2] 	=> 0.000033
[size=4][x=32][y=21][type=1] 	=> 0.000033
[size=4][x=33][y=11][type=0] 	=> 0.000033
[size=4][x=33][y=26][type=0] 	=> 0.000033
[size=4][x=34][y=21][type=2] 	=> 0.000033
[size=5][x=0][y=14][type=1] 	=> 0.000033
[size=5][x=0][y=24][type=0] 	=> 0.000033
[size=5][x=0][y=27][type=0] 	=> 0.000033
[size=5][x=0][y=27][type=2] 	=> 0.000033
[size=5][x=1][y=7][type=1] 	=> 0.000033
[size=5][x=2][y=25][type=1] 	=> 0.000033
[size=5][x=2][y=33][type=0] 	=> 0.000033
[size=5][x=4][y=33][type=2] 	=> 0.000033
[size=5][x=5][y=12][type=1] 	=> 0.000033
[size=5][x=5][y=13][type=0] 	=> 0.000033
[size=5][x=5][y=34][type=0] 	=> 0.000033
[size=5][x=6][y=1][type=0] 	=> 0.000033
[size=5][x=7][y=2][type=1] 	=> 0.000033
[size=5][x=7][y=9][type=1] 	=> 0.000033
[size=5][x=7][y=19][type=1] 	=> 0.000033
[size=5][x=8][y=12][type=2] 	=> 0.000033
[size=5][x=10][y=22][type=0] 	=> 0.000033
[size=5][x=11][y=6][type=1] 	=> 0.000033
[size=5][x=15][y=19][type=2] 	=> 0.000033
[size=5][x=15][y=28][type=1] 	=> 0.000033
[size=5][x=16][y=3][type=1] 	=> 0.000033
[size=5][x=16][y=16][type=1] 	=> 0.000033
[size=5][x=17][y=29][type=0] 	=> 0.000033
[size=5][x=18][y=27][type=0] 	=> 0.000033
[size=5][x=24][y=32][type=0] 	=> 0.000033
[size=5][x=25][y=0][type=2] 	=> 0.000033
[size=5][x=25][y=4][type=2] 	=> 0.000033
[size=5][x=25][y=5][type=2] 	=> 0.000033
[size=5][x=25][y=24][type=2] 	=> 0.000033
[size=5][x=28][y=12][type=1] 	=> 0.000033
[size=5][x=29][y=1][type=1] 	=> 0.000033
[size=5][x=29][y=33][type=1] 	=> 0.000033
[size=5][x=30][y=19][type=2] 	=> 0.000033
[size=5][x=31][y=15][type=1] 	=> 0.000033
[size=5][x=33][y=21][type=0] 	=> 0.000033
[size=5][x=34][y=21][type=1] 	=> 0.000033
[size=5][x=34][y=29][type=0] 	=> 0.000033
[size=8][x=1][y=10][type=1] 	=> 0.000033
[size=8][x=1][y=13][type=2] 	=> 0.000033
[size=8][x=4][y=29][type=1] 	=> 0.000033
[size=8][x=8][y=2][type=0] 	=> 0.000033
[size=8][x=9][y=0][type=0] 	=> 0.000033
[size=8][x=9][y=21][type=1] 	=> 0.000033
[size=8][x=9][y=22][type=1] 	=> 0.000033
[size=8][x=10][y=19][type=2] 	=> 0.000033
[size=8][x=11][y=16][type=0] 	=> 0.000033
[size=8][x=12][y=29][type=1] 	=> 0.000033
[size=8][x=14][y=26][type=0] 	=> 0.000033
[size=8][x=16][y=18][type=1] 	=> 0.000033
[size=8][x=17][y=9][type=1] 	=> 0.000033
[size=8][x=17][y=30][type=1] 	=> 0.000033
[size=8][x=18][y=8][type=2] 	=> 0.000033
[size=8][x=19][y=11][type=1] 	=> 0.000033
[size=8][x=20][y=22][type=0] 	=> 0.000033
[size=8][x=21][y=30][type=2] 	=> 0.000033
[size=8][x=22][y=26][type=1] 	=> 0.000033
[size=8][x=23][y=24][type=0] 	=> 0.000033
[size=8][x=24][y=29][type=0] 	=> 0.000033
[size=8][x=27][y=19][type=2] 	=> 0.000033
[size=8][x=28][y=8][type=1] 	=> 0.000033
[size=8][x=28][y=23][type=2] 	=> 0.000033
[size=8][x=28][y=31][type=0] 	=> 0.000033
[size=8][x=29][y=24][type=2] 	=> 0.000033
[size=8][x=29][y=27][type=0] 	=> 0.000033
[size=8][x=30][y=24][type=2] 	=> 0.000033
[size=10][x=0][y=18][type=0] 	=> 0.000033
[size=10][x=1][y=14][type=2] 	=> 0.000033
[size=10][x=3][y=28][type=0] 	=> 0.000033
[size=10][x=5][y=11][type=1] 	=> 0.000033
[size=10][x=7][y=19][type=0] 	=> 0.000033
[size=10][x=8][y=8][type=2] 	=> 0.000033
[size=10][x=8][y=25][type=0] 	=> 0.000033
[size=10][x=9][y=1][type=0] 	=> 0.000033
[size=10][x=9][y=15][type=2] 	=> 0.000033
[size=10][x=10][y=1][type=0] 	=> 0.000033
[size=10][x=10][y=24][type=1] 	=> 0.000033
[size=10][x=11][y=14][type=2] 	=> 0.000033
[size=10][x=12][y=11][type=2] 	=> 0.000033
[size=10][x=12][y=21][type=0] 	=> 0.000033
[size=10][x=13][y=11][type=0] 	=> 0.000033
[size=10][x=16][y=1][type=2] 	=> 0.000033
[size=10][x=16][y=19][type=0] 	=> 0.000033
[size=10][x=18][y=19][type=0] 	=> 0.000033
[size=10][x=20][y=19][type=0] 	=> 0.000033
[size=10][x=20][y=24][type=0] 	=> 0.000033
[size=10][x=20][y=29][type=1] 	=> 0.000033
[size=10][x=21][y=4][type=2] 	=> 0.000033
[size=10][x=21][y=28][type=0] 	=> 0.000033
[size=10][x=24][y=3][type=0] 	=> 0.000033
[size=10][x=24][y=22][type=1] 	=> 0.000033
[size=10][x=24][y=25][type=1] 	=> 0.000033
[size=10][x=25][y=2][type=2] 	=> 0.000033
[size=10][x=25][y=3][type=0] 	=> 0.000033
[size=10][x=25][y=6][type=1] 	=> 0.000033
[size=10][x=25][y=20][type=0] 	=> 0.000033
[size=10][x=25][y=27][type=2] 	=> 0.000033
[size=10][x=26][y=10][type=0] 	=> 0.000033
[size=10][x=28][y=8][type=2] 	=> 0.000033
[size=10][x=28][y=16][type=1] 	=> 0.000033
[size=10][x=29][y=16][type=0] 	=> 0.000033
[size=20][x=0][y=13][type=0] 	=> 0.000033
[size=20][x=3][y=12][type=1] 	=> 0.000033
[size=20][x=4][y=1][type=2] 	=> 0.000033
[size=20][x=5][y=0][type=0] 	=> 0.000033
[size=20][x=5][y=2][type=1] 	=> 0.000033
[size=20][x=6][y=19][type=1] 	=> 0.000033
[size=20][x=9][y=12][type=1] 	=> 0.000033
[size=20][x=13][y=19][type=1] 	=> 0.000033
[size=20][x=19][y=5][type=2] 	=> 0.000033
[size=4][x=5][y=17][type=0] 	=> 0.000033
[size=4][x=6][y=32][type=0] 	=> 0.000033
[size=4][x=8][y=1][type=2] 	=> 0.000033
[size=4][x=11][y=14][type=0] 	=> 0.000033
[size=4][x=16][y=8][type=1] 	=> 0.000033
[size=5][x=11][y=24][type=1] 	=> 0.000033
[size=5][x=20][y=11][type=1] 	=> 0.000033
[size=8][x=6][y=31][type=0] 	=> 0.000033
[size=8][x=11][y=11][type=0] 	=> 0.000033
[size=8][x=13][y=22][type=1] 	=> 0.000033
[size=8][x=13][y=25][type=2] 	=> 0.000033
[size=8][x=19][y=12][type=1] 	=> 0.000033
[size=10][x=6][y=0][type=0] 	=> 0.000033
[size=10][x=9][y=26][type=1] 	=> 0.000033
[size=10][x=17][y=20][type=1] 	=> 0.000033
[size=10][x=17][y=23][type=1] 	=> 0.000033
[size=5][x=34][y=18][type=1] 	=> 0.000031
[size=10][x=23][y=27][type=1] 	=> 0.000031
[size=5][x=10][y=20][type=2] 	=> 0.000027
[size=10][x=4][y=21][type=2] 	=> 0.000025
[size=4][x=0][y=1][type=0] 	=> 0.000025
[size=4][x=0][y=5][type=1] 	=> 0.000025
[size=4][x=0][y=5][type=2] 	=> 0.000025
[size=4][x=0][y=8][type=0] 	=> 0.000025
[size=4][x=0][y=13][type=2] 	=> 0.000025
[size=4][x=0][y=18][type=0] 	=> 0.000025
[size=4][x=0][y=28][type=0] 	=> 0.000025
[size=4][x=0][y=29][type=1] 	=> 0.000025
[size=4][x=1][y=10][type=2] 	=> 0.000025
[size=4][x=1][y=11][type=0] 	=> 0.000025
[size=4][x=1][y=13][type=1] 	=> 0.000025
[size=4][x=1][y=16][type=2] 	=> 0.000025
[size=4][x=1][y=19][type=1] 	=> 0.000025
[size=4][x=1][y=22][type=0] 	=> 0.000025
[size=4][x=1][y=22][type=2] 	=> 0.000025
[size=4][x=1][y=23][type=1] 	=> 0.000025
[size=4][x=1][y=24][type=1] 	=> 0.000025
[size=4][x=1][y=24][type=2] 	=> 0.000025
[size=4][x=1][y=27][type=0] 	=> 0.000025
[size=4][x=1][y=28][type=1] 	=> 0.000025
[size=4][x=2][y=7][type=2] 	=> 0.000025
[size=4][x=2][y=8][type=0] 	=> 0.000025
[size=4][x=2][y=14][type=1] 	=> 0.000025
[size=4][x=2][y=17][type=2] 	=> 0.000025
[size=4][x=2][y=20][type=0] 	=> 0.000025
[size=4][x=2][y=20][type=2] 	=> 0.000025
[size=4][x=2][y=21][type=1] 	=> 0.000025
[size=4][x=2][y=22][type=2] 	=> 0.000025
[size=4][x=2][y=27][type=2] 	=> 0.000025
[size=4][x=2][y=34][type=2] 	=> 0.000025
[size=4][x=3][y=0][type=1] 	=> 0.000025
[size=4][x=3][y=7][type=1] 	=> 0.000025
[size=4][x=3][y=11][type=0] 	=> 0.000025
[size=4][x=3][y=13][type=2] 	=> 0.000025
[size=4][x=3][y=19][type=1] 	=> 0.000025
[size=4][x=3][y=22][type=0] 	=> 0.000025
[size=4][x=3][y=26][type=1] 	=> 0.000025
[size=4][x=3][y=27][type=0] 	=> 0.000025
[size=4][x=3][y=28][type=0] 	=> 0.000025
[size=4][x=3][y=31][type=0] 	=> 0.000025
[size=4][x=4][y=4][type=0] 	=> 0.000025
[size=4][x=4][y=9][type=0] 	=> 0.000025
[size=4][x=4][y=9][type=1] 	=> 0.000025
[size=4][x=4][y=18][type=1] 	=> 0.000025
[size=4][x=4][y=19][type=0] 	=> 0.000025
[size=4][x=4][y=22][type=0] 	=> 0.000025
[size=4][x=4][y=28][type=1] 	=> 0.000025
[size=4][x=4][y=32][type=1] 	=> 0.000025
[size=4][x=5][y=9][type=2] 	=> 0.000025
[size=4][x=5][y=14][type=2] 	=> 0.000025
[size=4][x=5][y=18][type=2] 	=> 0.000025
[size=4][x=5][y=20][type=2] 	=> 0.000025
[size=4][x=5][y=22][type=2] 	=> 0.000025
[size=4][x=5][y=29][type=2] 	=> 0.000025
[size=4][x=5][y=31][type=0] 	=> 0.000025
[size=4][x=5][y=33][type=0] 	=> 0.000025
[size=4][x=6][y=2][type=2] 	=> 0.000025
[size=4][x=6][y=12][type=2] 	=> 0.000025
[size=4][x=6][y=23][type=1] 	=> 0.000025
[size=4][x=6][y=24][type=0] 	=> 0.000025
[size=4][x=6][y=29][type=1] 	=> 0.000025
[size=4][x=6][y=33][type=0] 	=> 0.000025
[size=4][x=7][y=4][type=1] 	=> 0.000025
[size=4][x=7][y=16][type=0] 	=> 0.000025
[size=4][x=7][y=25][type=0] 	=> 0.000025
[size=4][x=7][y=27][type=1] 	=> 0.000025
[size=4][x=7][y=28][type=2] 	=> 0.000025
[size=4][x=8][y=0][type=0] 	=> 0.000025
[size=4][x=8][y=0][type=2] 	=> 0.000025
[size=4][x=8][y=4][type=1] 	=> 0.000025
[size=4][x=8][y=8][type=0] 	=> 0.000025
[size=4][x=8][y=13][type=0] 	=> 0.000025
[size=4][x=8][y=15][type=0] 	=> 0.000025
[size=4][x=8][y=16][type=2] 	=> 0.000025
[size=4][x=8][y=18][type=2] 	=> 0.000025
[size=4][x=8][y=26][type=2] 	=> 0.000025
[size=4][x=8][y=28][type=2] 	=> 0.000025
[size=4][x=8][y=35][type=2] 	=> 0.000025
[size=4][x=9][y=2][type=1] 	=> 0.000025
[size=4][x=9][y=5][type=1] 	=> 0.000025
[size=4][x=9][y=6][type=2] 	=> 0.000025
[size=4][x=9][y=21][type=1] 	=> 0.000025
[size=4][x=9][y=23][type=1] 	=> 0.000025
[size=4][x=9][y=24][type=1] 	=> 0.000025
[size=4][x=9][y=24][type=2] 	=> 0.000025
[size=4][x=10][y=1][type=1] 	=> 0.000025
[size=4][x=10][y=5][type=2] 	=> 0.000025
[size=4][x=10][y=10][type=2] 	=> 0.000025
[size=4][x=10][y=13][type=0] 	=> 0.000025
[size=4][x=10][y=18][type=0] 	=> 0.000025
[size=4][x=10][y=21][type=1] 	=> 0.000025
[size=4][x=10][y=22][type=1] 	=> 0.000025
[size=4][x=10][y=24][type=2] 	=> 0.000025
[size=4][x=10][y=29][type=2] 	=> 0.000025
[size=4][x=10][y=30][type=2] 	=> 0.000025
[size=4][x=10][y=34][type=2] 	=> 0.000025
[size=4][x=11][y=6][type=2] 	=> 0.000025
[size=4][x=11][y=8][type=0] 	=> 0.000025
[size=4][x=11][y=15][type=2] 	=> 0.000025
[size=4][x=12][y=1][type=1] 	=> 0.000025
[size=4][x=12][y=3][type=2] 	=> 0.000025
[size=4][x=12][y=4][type=0] 	=> 0.000025
[size=4][x=12][y=23][type=2] 	=> 0.000025
[size=4][x=12][y=28][type=2] 	=> 0.000025
[size=4][x=12][y=31][type=2] 	=> 0.000025
[size=4][x=13][y=1][type=1] 	=> 0.000025
[size=4][x=13][y=5][type=2] 	=> 0.000025
[size=4][x=13][y=17][type=2] 	=> 0.000025
[size=4][x=13][y=20][type=2] 	=> 0.000025
[size=4][x=13][y=21][type=1] 	=> 0.000025
[size=4][x=13][y=30][type=1] 	=> 0.000025
[size=4][x=14][y=0][type=2] 	=> 0.000025
[size=4][x=14][y=4][type=1] 	=> 0.000025
[size=4][x=14][y=6][type=1] 	=> 0.000025
[size=4][x=14][y=7][type=2] 	=> 0.000025
[size=4][x=14][y=10][type=0] 	=> 0.000025
[size=4][x=14][y=17][type=0] 	=> 0.000025
[size=4][x=14][y=21][type=1] 	=> 0.000025
[size=4][x=14][y=22][type=1] 	=> 0.000025
[size=4][x=14][y=27][type=2] 	=> 0.000025
[size=4][x=14][y=28][type=2] 	=> 0.000025
[size=4][x=15][y=1][type=1] 	=> 0.000025
[size=4][x=15][y=13][type=0] 	=> 0.000025
[size=4][x=15][y=26][type=2] 	=> 0.000025
[size=4][x=16][y=13][type=0] 	=> 0.000025
[size=4][x=16][y=16][type=1] 	=> 0.000025
[size=4][x=16][y=23][type=1] 	=> 0.000025
[size=4][x=16][y=26][type=0] 	=> 0.000025
[size=4][x=16][y=28][type=0] 	=> 0.000025
[size=4][x=17][y=0][type=1] 	=> 0.000025
[size=4][x=17][y=7][type=2] 	=> 0.000025
[size=4][x=17][y=16][type=1] 	=> 0.000025
[size=4][x=17][y=18][type=2] 	=> 0.000025
[size=4][x=17][y=19][type=2] 	=> 0.000025
[size=4][x=17][y=28][type=2] 	=> 0.000025
[size=4][x=17][y=34][type=1] 	=> 0.000025
[size=4][x=18][y=2][type=1] 	=> 0.000025
[size=4][x=18][y=3][type=2] 	=> 0.000025
[size=4][x=18][y=5][type=1] 	=> 0.000025
[size=4][x=18][y=11][type=1] 	=> 0.000025
[size=4][x=18][y=13][type=0] 	=> 0.000025
[size=4][x=18][y=13][type=1] 	=> 0.000025
[size=4][x=18][y=15][type=0] 	=> 0.000025
[size=4][x=18][y=17][type=1] 	=> 0.000025
[size=4][x=18][y=17][type=2] 	=> 0.000025
[size=4][x=18][y=20][type=0] 	=> 0.000025
[size=4][x=18][y=35][type=0] 	=> 0.000025
[size=4][x=19][y=0][type=0] 	=> 0.000025
[size=4][x=19][y=2][type=0] 	=> 0.000025
[size=4][x=19][y=5][type=0] 	=> 0.000025
[size=4][x=19][y=5][type=2] 	=> 0.000025
[size=4][x=19][y=7][type=0] 	=> 0.000025
[size=4][x=19][y=25][type=0] 	=> 0.000025
[size=4][x=20][y=5][type=0] 	=> 0.000025
[size=4][x=20][y=5][type=2] 	=> 0.000025
[size=4][x=20][y=8][type=0] 	=> 0.000025
[size=4][x=20][y=9][type=0] 	=> 0.000025
[size=4][x=20][y=10][type=2] 	=> 0.000025
[size=4][x=20][y=14][type=0] 	=> 0.000025
[size=4][x=20][y=14][type=2] 	=> 0.000025
[size=4][x=20][y=21][type=1] 	=> 0.000025
[size=4][x=20][y=25][type=0] 	=> 0.000025
[size=4][x=20][y=26][type=2] 	=> 0.000025
[size=4][x=20][y=29][type=1] 	=> 0.000025
[size=4][x=20][y=30][type=0] 	=> 0.000025
[size=4][x=21][y=12][type=0] 	=> 0.000025
[size=4][x=21][y=15][type=0] 	=> 0.000025
[size=4][x=21][y=21][type=2] 	=> 0.000025
[size=4][x=21][y=23][type=0] 	=> 0.000025
[size=4][x=21][y=27][type=2] 	=> 0.000025
[size=4][x=22][y=13][type=0] 	=> 0.000025
[size=4][x=22][y=29][type=1] 	=> 0.000025
[size=4][x=22][y=31][type=1] 	=> 0.000025
